scenario_id,run_id,architecture_type,model,expected_action,recommended_action,decision_correct,expected_hazards,detected_hazards,hazard_match_score,exact_hazard_precision,exact_hazard_recall,exact_hazard_f1,semantic_hazard_precision,semantic_hazard_recall,semantic_hazard_f1,hazard_false_positive_count,hazard_false_negative_count,canonical_hazard_coverage,canonical_hazards_all_detected,plausible_noncanonical_hazard_count,spurious_hazard_count,latency_seconds,token_usage,reasoning,confidence_score
MR-037,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""loose soil"", ""steep terrain slope"", ""elevated wheel temperature"", ""slope"", ""traction""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,False,1.0,5.0,12.873,2516.0,"The mission planner, risk, and terrain agents all recommend proceeding with the identified safer path, which has been chosen to ensure better traction and reduce the risk of getting stuck. The telemetry agent reports no immediate issues with battery level or communication delay, and the radiation level is within acceptable limits. While the wheel temperature is slightly elevated, it is still within the normal operating range. The terrain presents some challenges with a 17-degree slope and mixed sand-and-gravel surface, but these are manageable with careful monitoring and adjustments. Given the medium risk level and the high scientific value of reaching the sulfate-bearing rocks, proceeding with caution is the best course of action.",0.85
MR-040,1,single_agent,gpt-4o,reroute,pause,False,"[""traction loss risk"", ""embedded rocks""]","[""intermittent slip spikes"", ""soft regolith pockets"", ""embedded rocks""]",0.5,0.333,0.5,0.4,0.333,0.5,0.4,2.0,1.0,0.5,False,2.0,0.0,2.094,437.0,"The mission log indicates intermittent slip spikes, which suggest potential traction issues on the current path. The terrain description of soft regolith pockets and embedded rocks further increases the risk of wheel slippage or getting stuck. Although the battery level is sufficient and the wheel temperature is within operational limits, the combination of these factors presents a medium risk to the rover's safety. Pausing allows for a more detailed assessment of the terrain and potential adjustments to the route to ensure safe traversal.",0.85
MR-041,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""uneven terrain"", ""potential dust accumulation"", ""Moderate terrain slope (13 degrees)"", ""Communication delay (12 minutes)"", ""Elevated wheel temperature (61\u00b0C)"", ""moderate battery level"", ""slope"", ""traction""]",0.5,0.0,0.0,0.0,0.125,0.5,0.2,7.0,1.0,0.5,False,3.0,4.0,9.059,2273.0,"All specialist agents recommend proceeding with the identified safer path, which offers improved traction and minimizes the risk of slippage or tipping on the 13-degree slope. The communication delay and moderate battery level are acknowledged, but they are manageable with close monitoring. The wheel temperature, while elevated, is not critical, and the radiation levels are within safe limits. The consensus is that the benefits of the safer path outweigh the risks, provided that the rover's systems are monitored closely.",0.85
MR-044,1,single_agent,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""loose sand"", ""steep slope""]",1.0,0.667,1.0,0.8,0.667,1.0,0.8,1.0,0.0,1.0,True,1.0,0.0,1.962,444.0,"The current terrain presents a medium risk due to the combination of loose sand and a 16-degree slope, which has already caused intermittent slip spikes. These conditions could lead to further slippage or even getting stuck, compromising rover safety and mission continuity. The battery level is sufficient, but the communication delay of 15 minutes limits real-time intervention. Pausing allows for a more detailed analysis of the terrain and potential adjustments to the route or driving strategy, ensuring the rover's safety and the mission's success.",0.85
MR-044,1,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope""]","[""unstable terrain"", ""potential obstacles"", ""intermittent wheel slip"", ""steep terrain slope"", ""elevated wheel temperature"", ""communication delay"", ""loose sand"", ""traction loss"", ""slip streaks""]",0.5,0.111,0.5,0.182,0.111,0.5,0.182,8.0,1.0,0.5,False,2.0,6.0,11.146,2372.0,"The combined reports from the specialists indicate a high-risk situation due to the unstable terrain, steep slope, and intermittent wheel slip. The elevated wheel temperature and communication delay further complicate the situation. While the mission objective is important, the safety of the rover must be prioritized. Pausing allows for a detailed analysis of the terrain using onboard sensors, ensuring that any route adjustments are made with a comprehensive understanding of the risks involved. This approach minimizes the risk of mechanical stress and potential damage to the rover.",0.85
MR-045,1,single_agent,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""terrain_slope""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,False,0.0,1.0,2.05,438.0,"The mission log indicates that a safer path with improved traction has been identified, which mitigates the risk associated with the 17-degree terrain slope. The battery level is sufficient at 66%, and the wheel temperature is within operational limits at 55 degrees. The radiation level is low at 0.27, posing no immediate threat. The science objective is time-sensitive due to degrading lighting conditions, making it important to proceed to achieve the mission goals. Overall, the conditions are favorable for continuing the mission with minimal risk.",0.9
MR-045,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""potential slippage"", ""communication delay"", ""moderate terrain slope (17 degrees)"", ""elevated wheel temperature (55\u00b0C)"", ""rippled drift field""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,1.0,4.0,12.903,2393.0,"The consensus among the specialist agents is to proceed with the identified safer path, which offers improved traction and reduces the risk of slippage. The mission planner and risk agent both highlight the importance of monitoring the wheel temperature and battery levels, while the telemetry agent confirms that these parameters are currently within safe operational limits. The terrain agent suggests using the bedrock shoulder path to further minimize risks. Given the medium risk level and the high-priority science objective, proceeding with caution and continuous monitoring is the best course of action. The communication delay is a known factor and does not pose an immediate threat to the mission's success.",0.85
MR-046,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk"", ""communication delay"", ""steep terrain slope"", ""elevated wheel temperature"", ""soft regolith pockets"", ""embedded rocks""]",0.5,0.167,0.5,0.25,0.167,0.5,0.25,5.0,1.0,0.5,False,4.0,1.0,11.779,2347.0,"All specialist agents agree on a medium risk level and recommend proceeding with caution. The primary hazards include increased terrain risk due to slope and obstacles, as well as a communication delay. The battery level is adequate for the current mission, and radiation levels are safe. While the terrain presents challenges, the rover's systems are currently functioning within acceptable parameters. Regular monitoring of wheel currents and temperatures is advised to mitigate risks. The mission's science objective is valuable, and the current conditions allow for safe continuation with caution.",0.85
MR-049,1,single_agent,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]",[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,0.0,0.0,1.665,453.0,"The mission scenario indicates a safe path with improved traction confidence, which suggests that the terrain is manageable despite the mixed sand-and-gravel surface and the 13-degree slope. The battery level is sufficient at 57%, and the wheel temperature is within operational limits at 67 degrees. The radiation level is low at 0.27, posing no immediate threat. The communication delay of 13 minutes is standard for Mars missions and does not impede the rover's ability to proceed safely. The science objective of accessing sulfate-bearing rock is valuable, and the current conditions support mission continuity without significant risk.",0.9
MR-049,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""potential dust storms"", ""moderate terrain slope"", ""communication delay"", ""wheel temperature"", ""moderate battery level"", ""slope hazard"", ""traction hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,False,1.0,7.0,11.609,2190.0,"All specialist agents agree on the medium risk level associated with the current mission scenario. The identified path, although longer, offers improved traction and safety, which is crucial given the mixed sand-and-gravel terrain with a slope. The battery level is sufficient for the operation, and radiation levels are within acceptable limits. Communication delays are noted but manageable with optimized protocols. Continuous monitoring of wheel temperature and battery levels is advised to mitigate risks. The consensus is to proceed with the mission while maintaining vigilance over the identified hazards.",0.85
MR-052,1,single_agent,gpt-4o,reroute,pause,False,"[""traction loss risk"", ""embedded rocks""]","[""intermittent slip spikes"", ""soft regolith pockets"", ""embedded rocks""]",0.5,0.333,0.5,0.4,0.333,0.5,0.4,2.0,1.0,0.5,False,2.0,0.0,2.002,450.0,"The mission log indicates intermittent slip spikes, which suggest potential traction issues on the current terrain. The terrain description includes soft regolith pockets and embedded rocks, which could exacerbate these slip issues and pose a risk to the rover's mobility. Although the battery level is sufficient and the wheel temperature is within operational limits, the combination of these factors increases the risk of getting stuck or damaging the rover. Pausing allows for a more detailed assessment of the terrain and potential adjustments to the route or driving strategy, ensuring rover safety and mission continuity.",0.85
MR-053,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""longer path may increase energy consumption"", ""potential for unexpected terrain features"", ""moderate terrain slope"", ""communication delay"", ""elevated wheel temperature"", ""moderate battery level"", ""slope"", ""traction""]",0.5,0.0,0.0,0.0,0.125,0.5,0.2,7.0,1.0,0.5,False,4.0,3.0,12.518,2283.0,"All specialist agents recommend proceeding with the identified safer path, emphasizing the importance of monitoring battery levels, wheel temperature, and communication systems. The longer path offers improved traction and stability, which is crucial for the rover's safety on the 17-degree slope. Although the path is longer, the current battery level of 48% is deemed sufficient for the maneuver, provided that it is closely monitored to avoid dropping below 30%. Communication delays are acknowledged, but protocols are in place to manage them effectively. The overall risk level is medium, with a focus on proactive monitoring to mitigate potential hazards.",0.85
MR-078,1,single_agent,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""narrow fractured corridor"", ""sharp rocks"", ""blind turns"", ""uncertain wheel clearance""]",0.333,0.25,0.333,0.286,0.25,0.333,0.286,3.0,2.0,0.333,False,3.0,0.0,2.397,465.0,"The current terrain presents significant risks due to its narrow and fractured nature, sharp rocks, and blind turns, which could lead to wheel damage or entrapment. The autonav system has flagged repeated wheel-clearance concerns, indicating a high likelihood of encountering obstacles that could impede progress or damage the rover. Additionally, the battery level is moderately low at 38%, which necessitates careful energy management. Given these factors, pausing the mission allows for a reassessment of the route and ensures the safety of the rover while maintaining the potential for mission continuity and science value.",0.85
MR-078,1,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""Communication delay"", ""Wheel clearance issues"", ""Low route confidence"", ""High terrain slope"", ""Elevated wheel temperature"", ""sharp rocks"", ""narrow corridor"", ""blind turns""]",0.667,0.111,0.333,0.167,0.222,0.667,0.333,7.0,1.0,0.667,False,6.0,1.0,12.159,2305.0,"The scenario presents multiple high-risk factors including low battery level, communication delay, wheel clearance issues, and challenging terrain with sharp rocks and blind turns. The risk agent and terrain agent both highlight the high risk associated with the current path. To ensure the rover's safety and preserve mission value, it is prudent to reroute to a safer path with better wheel clearance and lower slope. This action mitigates the risk of wheel entrapment and potential damage while conserving battery life. Monitoring wheel temperature and scheduling communication windows will further enhance operational safety.",0.85
MR-080,1,single_agent,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""broken bedrock ledge"", ""narrow channels"", ""limited escape options""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,False,3.0,0.0,2.637,435.0,"The current terrain presents significant navigational challenges due to the broken bedrock ledge network and narrow channels, which could trap the rover. The communication delay of 20 minutes increases the risk of an autonomous mistake, and the battery level is moderate at 48%, which is not critical but requires careful management. Given these factors, pausing to reassess the situation and potentially plan a safer route is advisable to ensure rover safety and mission continuity.",0.85
MR-080,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""moderate battery level"", ""slope"", ""traction"", ""obstacle"", ""wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,2.0,5.0,21.795,2420.0,"The scenario presents multiple medium to high-risk factors, including terrain ambiguity, communication delay, moderate battery level, and challenging terrain with a 13-degree slope. The terrain agent highlights a high risk due to traction and obstacle navigation challenges. Given the communication delay and the potential for slippage or tipping, it is prudent to pause and reassess the situation. This will allow for a more detailed analysis of the terrain and battery management strategies, ensuring the rover's safety and mission success.",0.85
MR-084,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""terrain ambiguity"", ""low battery level"", ""communication delay"", ""steep slope"", ""sharp rocks"", ""narrow passages"", ""blind turns"", ""uncertain wheel clearance"", ""elevated wheel temperature""]",0.667,0.111,0.333,0.167,0.222,0.667,0.333,7.0,1.0,0.667,False,5.0,2.0,12.222,2454.0,"The scenario presents multiple high-risk factors including a steep terrain slope, sharp rocks, narrow passages, and blind turns, which could lead to rover damage or immobilization. The communication delay further complicates real-time decision-making, increasing the risk of delayed responses to hazards. Additionally, the battery level is moderately low, and the wheel temperature is elevated, suggesting potential overheating issues. Given these conditions, pausing the mission to reassess and ensure the rover's safety is the most prudent action. This will allow for a more detailed analysis of the terrain and battery management strategies, reducing the risk of mission failure.",0.85
MR-086,1,single_agent,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""wheel-clearance concerns"", ""low route confidence"", ""broken bedrock ledge network"", ""narrow channels"", ""limited escape options""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,5.0,0.0,2.689,497.0,"The current scenario presents multiple hazards that could jeopardize the rover's safety. The autonav system has flagged repeated wheel-clearance concerns, indicating potential risks of getting stuck or damaging the wheels. The route confidence is low, suggesting that the rover's pathfinding algorithms are uncertain about the terrain's navigability. The terrain description highlights a broken bedrock ledge network with narrow channels and limited escape options, which could trap the rover or cause it to tip over. Given these factors, the risk level is high, and it is prudent to pause the rover's movement to reassess the situation and potentially adjust the route or request further analysis. This action prioritizes the rover's safety and ensures mission continuity.",0.85
MR-086,1,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""challenging terrain"", ""low route confidence"", ""low battery level"", ""communication delay"", ""elevated wheel temperature"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,3.0,6.0,13.49,2288.0,"The scenario presents multiple high-risk factors, including challenging terrain with a 19-degree slope, low battery level, communication delays, and elevated wheel temperature. The combination of these hazards increases the risk of wheel damage and navigation difficulties. While the science objective is important, the safety of the rover must be prioritized. Rerouting to avoid the most hazardous terrain will help mitigate risks while still allowing the mission to progress. This decision balances the need to preserve mission value with the imperative to ensure rover safety.",0.85
MR-088,1,single_agent,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""rocky slope"", ""uncertain turnaround space""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,False,2.0,0.0,2.479,470.0,"The current scenario involves navigating a rocky slope with an 11-degree incline, which presents a moderate risk due to the potential for wheel slippage or getting stuck. The confined basin with uncertain turnaround space further complicates the situation, increasing the risk of the rover becoming immobilized. Additionally, the communication delay of 20 minutes limits the ability to quickly respond to any issues that may arise. While the battery level is sufficient at 58% and the radiation level is within safe limits, the combination of terrain challenges and communication delay suggests a cautious approach. Pausing to reassess the situation or gather more data would help ensure rover safety and mission continuity.",0.85
MR-088,1,multi_agent_orchestration,gpt-4o,request_human_review,proceed,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""communication delay"", ""battery constraints"", ""terrain ambiguity"", ""traction"", ""obstacle""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,3.0,3.0,11.339,2331.0,"The scenario involves navigating a steep and rocky slope with a communication delay of 20 minutes and a moderate battery level of 58%. All agents agree on the presence of medium-level risks, primarily due to the terrain and communication delay. The mission planner and risk agent suggest proceeding with caution, emphasizing energy-efficient operations and careful monitoring of wheel temperature and battery levels. The terrain agent highlights the high risk due to slope and traction issues but suggests enhanced obstacle detection and slope assessment capabilities. Given the scientific value of the mission and the current operational parameters, proceeding with caution while implementing enhanced monitoring and autonomous navigation protocols is the safest action that preserves mission value.",0.8
MR-089,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""shadowed rocks"", ""route ambiguity"", ""long communication delay""]","[""disagreement on entry angle"", ""high terrain slope"", ""communication delay"", ""elevated wheel temperature"", ""low visibility"", ""model confidence drop""]",0.333,0.0,0.0,0.0,0.167,0.333,0.222,5.0,2.0,0.333,False,3.0,2.0,10.988,2406.0,"The scenario presents multiple high-risk factors, including disagreement on the safest entry angle, high terrain slope, communication delay, and elevated wheel temperature. The terrain agent highlights low visibility and a drop in model confidence, further complicating navigation. Given these risks, it is prudent to pause the mission to conduct a detailed analysis of entry angles using simulation models and reach a consensus on the safest approach. This pause will also allow for the implementation of additional safety protocols and adjustments to communication strategies to mitigate delay impacts. Monitoring wheel temperature and preparing contingency plans for cooling are essential to prevent mechanical strain.",0.85
MR-090,1,single_agent,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""narrow fractured corridor"", ""sharp rocks"", ""blind turns"", ""uncertain wheel clearance""]",0.333,0.25,0.333,0.286,0.25,0.333,0.286,3.0,2.0,0.333,False,3.0,0.0,1.935,458.0,"The current terrain presents significant risks due to its narrow and fractured nature, sharp rocks, and blind turns, which could lead to wheel damage or entrapment. The autonav system has flagged repeated wheel-clearance concerns, indicating a high likelihood of encountering obstacles that could impede progress or damage the rover. Additionally, the battery level is moderately low at 38%, which necessitates careful energy management. Given these factors, pausing to reassess the situation and potentially plan a safer route is prudent to ensure rover safety and mission continuity.",0.85
MR-090,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""Communication delay"", ""Wheel-clearance concerns"", ""Steep terrain slope"", ""Elevated wheel temperature"", ""Sharp rocks"", ""Narrow corridor"", ""Blind turns""]",0.667,0.125,0.333,0.182,0.25,0.667,0.364,6.0,1.0,0.667,False,4.0,2.0,15.472,2527.0,"The combined reports from the mission planner, risk, telemetry, and terrain agents indicate a high-risk scenario due to multiple hazards. These include low battery levels, significant communication delays, wheel-clearance issues, steep terrain, elevated wheel temperature, and challenging terrain features such as sharp rocks and narrow corridors. While the mission planner suggests proceeding with caution, the risk and terrain agents highlight the potential for mechanical failure and navigation difficulties. Given the high risk level and the importance of preserving the rover's operational integrity, pausing the mission to reassess and recharge is the safest course of action. This will allow for a more thorough evaluation of the terrain and potential route adjustments, ensuring the rover's safety and mission success.",0.85
MR-092,1,single_agent,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""broken bedrock ledge"", ""narrow channels"", ""limited escape options"", ""terrain slope""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,False,4.0,0.0,1.911,441.0,"The current terrain presents significant risks due to the broken bedrock ledge network, narrow channels, and limited escape options. The 15-degree slope adds to the difficulty of navigation, increasing the risk of the rover becoming stuck or damaged. Additionally, the communication delay of 24 minutes limits the ability to quickly respond to any issues that may arise. Given these factors, it is prudent to pause and reassess the situation to ensure rover safety and mission continuity.",0.85
MR-092,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""moderate battery level"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,2.0,5.0,14.853,2392.0,"The scenario presents multiple high-risk factors, including challenging terrain with slope and traction hazards, a significant communication delay, and a moderate battery level that could limit operational time and emergency response capabilities. While the mission planner suggests proceeding with caution, the risk agent and terrain agent highlight the high risk associated with the current conditions. To ensure the safety of the rover and preserve mission value, it is prudent to pause operations temporarily. This will allow for a detailed review of the rover's path, battery conservation strategies, and enhanced navigation protocols to be implemented. Additionally, scheduling a communication window to reassess the situation and adjust plans is advisable.",0.85
