scenario_id,run_id,architecture_type,model,expected_action,recommended_action,decision_correct,expected_hazards,detected_hazards,hazard_match_score,exact_hazard_precision,exact_hazard_recall,exact_hazard_f1,semantic_hazard_precision,semantic_hazard_recall,semantic_hazard_f1,hazard_false_positive_count,hazard_false_negative_count,canonical_hazard_coverage,canonical_hazards_all_detected,plausible_noncanonical_hazard_count,spurious_hazard_count,latency_seconds,token_usage,reasoning,confidence_score
MR-053,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""Moderate terrain slope (17 degrees)"", ""Communication delay (10 minutes)"", ""Elevated wheel temperature (61\u00b0C)"", ""Moderate battery level"", ""slope"", ""traction""]",0.5,0.0,0.0,0.0,0.167,0.5,0.25,5.0,1.0,0.5,False,2.0,3.0,9.654,1915.0,"All specialist agents agree on a medium risk level and recommend proceeding with the identified longer path, which offers improved traction and safety. The moderate slope and elevated wheel temperature are noted hazards, but they are not critical at this time. The communication delay is typical and manageable. The battery level is sufficient for current operations but should be monitored. Proceeding with the safer path aligns with mission objectives and minimizes risk while maintaining operational safety.",0.85
MR-078,1,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""Communication delay"", ""Wheel clearance issues"", ""Low route confidence"", ""High terrain slope"", ""Elevated wheel temperature"", ""sharp rocks"", ""blind turns""]",0.667,0.125,0.333,0.182,0.25,0.667,0.364,6.0,1.0,0.667,False,5.0,1.0,9.829,1822.0,"The scenario presents multiple high-risk factors including low battery, communication delays, and challenging terrain with sharp rocks and blind turns. The risk agent and terrain agent both highlight the need for caution due to the high terrain slope and wheel clearance issues. The telemetry agent suggests manual intervention for navigation, indicating the complexity of the current path. To ensure the rover's safety and preserve mission value, rerouting to a safer path with lower slope and better wheel clearance is recommended. This action will mitigate the risk of wheel damage and conserve energy, while still allowing the rover to approach the high-value mineral vein for analysis.",0.85
MR-080,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""Moderate battery level could limit operational time and emergency response capabilities."", ""Communication delay of 20 minutes increases the risk of delayed response to unforeseen events."", ""Terrain slope of 13 degrees poses a risk of slippage or tipping, especially on loose or uneven surfaces."", ""Wheel temperature at 58 degrees may indicate increased friction or mechanical stress, potentially leading to wear or failure."", ""slope"", ""traction"", ""obstacle"", ""wheel-damage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,False,2.0,6.0,9.978,2021.0,"The combination of moderate battery levels, significant communication delays, and challenging terrain with potential for wheel damage and slippage presents a high-risk scenario. While the science objective is important, the current conditions suggest a high likelihood of encountering difficulties that could jeopardize the rover's safety and mission success. Pausing operations allows for a reassessment of conditions and ensures that the rover can maintain its operational integrity while awaiting improved conditions or further instructions from mission control.",0.85
MR-081,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp ejecta blocks"", ""long communication delay"", ""cross-slope hazard""]","[""Moderately low battery level"", ""Communication delay"", ""Disagreement on entry angle"", ""Elevated wheel temperature"", ""Challenging terrain slope"", ""Traction issues"", ""Obstacles""]",0.333,0.0,0.0,0.0,0.143,0.333,0.2,6.0,2.0,0.333,False,2.0,4.0,14.678,2008.0,"The scenario presents multiple medium-level risks that require resolution before proceeding. The communication delay and planning product discrepancies need to be addressed to ensure safe navigation and entry into the target zone. The moderately low battery level and elevated wheel temperature suggest a need for energy conservation and monitoring to prevent overheating. The challenging terrain with a 14-degree slope and potential obstacles necessitates careful planning and possibly autonomous navigation adjustments. Pausing allows for resolving these issues, ensuring the rover's safety and mission success.",0.85
MR-082,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""wheel-clearance concerns"", ""low route confidence"", ""communication delay"", ""elevated terrain slope"", ""rocky terrain"", ""limited turnaround space"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,6.0,1.0,10.484,1938.0,"The scenario presents multiple high-risk factors, including wheel-clearance concerns, low route confidence, significant communication delays, and challenging terrain with a 15-degree slope. The combination of these hazards, along with the elevated wheel temperature, suggests a high risk of mechanical issues or immobilization. While the battery level is sufficient, the communication delay complicates real-time decision-making. To ensure the rover's safety and mission success, it is prudent to pause operations and conduct a detailed assessment of the current route. This will allow for the identification of safer paths and the preparation of contingency plans for potential mechanical issues. Monitoring wheel temperature and clearance closely is essential to prevent overheating and ensure mobility.",0.85
MR-083,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""shadowed rocks"", ""route ambiguity"", ""long communication delay""]","[""Moderate battery level at 63%"", ""Communication delay of 23 minutes"", ""Terrain slope of 16 degrees"", ""Wheel temperature at 70 degrees"", ""Low traction"", ""Potential hidden obstacles"", ""Reduced visibility""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,1.0,6.0,9.785,1913.0,"The scenario presents multiple risks, including a significant terrain slope, communication delays, and moderate battery levels. The terrain agent highlights a high risk due to steep slopes and potential hidden obstacles, which could jeopardize the rover's safety. The risk and telemetry agents both emphasize the need for careful energy management and communication review. Given the high risk level and the need for a thorough review of the mission plan, it is safest to pause operations temporarily. This will allow for a detailed assessment of the terrain and communication systems, ensuring that the rover can proceed safely and effectively.",0.85
MR-084,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""High communication delay"", ""Steep terrain slope"", ""Elevated wheel temperature"", ""Terrain ambiguity"", ""Sharp rocks"", ""Narrow corridor"", ""Blind turns"", ""Uncertain wheel clearance""]",0.333,0.111,0.333,0.167,0.111,0.333,0.167,8.0,2.0,0.333,False,7.0,1.0,9.965,1780.0,"The scenario presents multiple high-risk factors including a low battery level, high communication delay, steep terrain slope, and elevated wheel temperature. The terrain is particularly hazardous with sharp rocks, narrow corridors, and blind turns, which could lead to wheel damage or mobility issues. Given the high risk level and the importance of preserving the rover's operational integrity, it is safest to pause the mission temporarily. This will allow for battery conservation and a reassessment of navigation strategies to ensure safe passage through the challenging terrain. Additionally, the communication delay complicates real-time decision-making, further justifying a cautious approach.",0.85
MR-085,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""steep slope"", ""uncertain exit route"", ""shadowed rocks""]","[""Low battery level"", ""Communication delay"", ""Disagreement on entry angle"", ""Steep terrain slope"", ""Elevated wheel temperature"", ""Shadowed obstacles"", ""Uncertain exit route""]",0.333,0.143,0.333,0.2,0.143,0.333,0.2,6.0,2.0,0.333,False,3.0,3.0,9.015,1977.0,"The scenario presents multiple high-risk factors including low battery level, communication delay, and disagreement on entry angle, compounded by a steep terrain slope and shadowed obstacles. The elevated wheel temperature adds to the mechanical risk. Given these hazards, pausing the mission allows for resolving planning discrepancies, conserving battery, and ensuring safe navigation. This action minimizes risk while maintaining mission integrity.",0.85
MR-086,1,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""Low battery level"", ""Communication delay"", ""Challenging terrain with 19-degree slope"", ""Elevated wheel temperature"", ""Autonav wheel-clearance concerns"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,3.0,6.0,8.947,1855.0,"The combination of low battery level, significant communication delay, challenging terrain, and elevated wheel temperature presents a high-risk scenario. The terrain agent and risk agent both highlight the need to avoid the current path due to the broken bedrock ledge network and associated hazards. Rerouting is recommended to minimize the risk of wheel damage and ensure the rover's safety while preserving mission objectives. This action aligns with the need to conserve energy and manage wheel temperature effectively.",0.85
MR-088,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""Moderate battery level could limit operational time."", ""Communication delay of 20 minutes increases risk of delayed response to issues."", ""Terrain slope of 11 degrees poses a risk of slippage or tipping."", ""Wheel temperature at 66 degrees may indicate potential overheating issues."", ""Slope hazard"", ""Traction hazard"", ""Obstacle hazard"", ""Wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,False,3.0,5.0,9.203,1931.0,"The combined reports from the risk, telemetry, and terrain agents indicate a high-risk scenario due to the challenging terrain, moderate battery level, and communication delay. The terrain's slope and rocky conditions, along with the potential for wheel overheating, present significant hazards that could compromise the rover's safety. While the battery level is currently sufficient, the risk of slippage or tipping on the slope, combined with the communication delay, necessitates a cautious approach. Pausing the mission allows for a reassessment of the situation and ensures that the rover does not proceed into potentially hazardous conditions without adequate preparation or human oversight.",0.85
MR-089,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""shadowed rocks"", ""route ambiguity"", ""long communication delay""]","[""Disagreement on entry angle"", ""High terrain slope"", ""Communication delay"", ""Moderate radiation level"", ""Planning product discrepancy"", ""Elevated wheel temperature"", ""Low visibility due to shadowing"", ""Potential for unseen obstacles"", ""Reduced traction on slope"", ""Increased risk of wheel damage""]",0.333,0.0,0.0,0.0,0.1,0.333,0.154,9.0,2.0,0.333,False,3.0,6.0,10.463,1966.0,"The scenario presents multiple high-risk factors, including disagreement on the safest entry angle, high terrain slope, and communication delay, which could lead to navigation errors and hinder timely decision-making. The terrain agent highlights low visibility and potential for unseen obstacles, increasing the risk of wheel damage. Given these risks, it is prudent to pause and conduct a thorough analysis of the entry angle options using updated terrain data. This will allow for a consensus on the safest approach and implementation of additional safety protocols. Monitoring wheel temperature and preparing for potential cooling measures are also necessary. Pausing will ensure that the rover can proceed safely once these issues are resolved.",0.85
MR-090,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""Communication delay"", ""Wheel-clearance concerns"", ""Steep terrain slope"", ""Elevated wheel temperature"", ""Sharp rocks"", ""Narrow corridor"", ""Blind turns""]",0.667,0.125,0.333,0.182,0.25,0.667,0.364,6.0,1.0,0.667,False,4.0,2.0,10.542,2115.0,"The combined reports from the risk, telemetry, and terrain agents indicate a high-risk scenario for the rover. The low battery level and elevated wheel temperature suggest a need for conservation and monitoring to prevent mechanical failures. The communication delay complicates real-time decision-making, increasing the risk of delayed responses to potential emergencies. The terrain is fraught with hazards such as sharp rocks, narrow corridors, and blind turns, which, combined with the steep slope, pose a significant threat to the rover's mobility and safety. Given these factors, pausing operations to reassess the situation, monitor wheel temperatures, and potentially recharge the battery is the safest course of action. This pause will also allow for a detailed terrain assessment to identify a safer route, ensuring the mission's objectives can be pursued with reduced risk.",0.85
MR-092,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""Low battery level"", ""Significant communication delay"", ""Challenging terrain slope"", ""High wheel temperature"", ""Moderate radiation level"", ""Traction issues"", ""Obstacles""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,2.0,5.0,8.802,1940.0,"The scenario presents multiple high-risk factors including low battery, significant communication delay, challenging terrain, and high wheel temperature. The risk agent and terrain agent both highlight the high risk associated with proceeding under current conditions. The telemetry agent suggests a medium risk but still emphasizes the need for energy conservation and monitoring. Given the high risk of navigation errors and potential mechanical issues, pausing to reassess and potentially recharge is the safest option to preserve mission value and ensure rover safety.",0.85
MR-094,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain slope"", ""wheel-clearance issues"", ""elevated wheel temperature"", ""communication delay"", ""slope stability"", ""traction loss"", ""wheel damage"", ""obstacle clearance""]",0.333,0.0,0.0,0.0,0.125,0.333,0.182,7.0,2.0,0.333,False,5.0,2.0,11.317,1864.0,"The scenario presents multiple high-risk factors including a steep terrain slope, wheel-clearance issues, elevated wheel temperature, and significant communication delays. Both the risk and terrain agents highlight the high risk associated with the current route due to slope stability and potential wheel damage. The telemetry agent also notes communication delays and wheel clearance issues. Given the high risk level and the potential for wheel damage and traction loss, it is safest to pause the rover's movement to conduct a detailed assessment of the terrain and explore alternative routes. This action will help mitigate the risk of wheel damage and ensure the rover's safety while maintaining mission value.",0.85
MR-095,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""shadowed rocks"", ""route ambiguity"", ""long communication delay""]","[""Moderate battery level at 63%, which may limit operational time and require careful energy management."", ""Communication delay of 19 minutes, which could hinder real-time decision-making and response to unexpected events."", ""Terrain slope of 18 degrees, increasing the risk of slippage or mechanical strain on the rover's wheels."", ""Elevated wheel temperature at 70 degrees, which could indicate potential overheating issues, especially if sustained over time."", ""Slope hazard"", ""Low traction"", ""Obstacle potential"", ""Wheel-damage risk""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,False,1.0,7.0,12.74,2150.0,"The scenario presents multiple risks, including a significant terrain slope, potential for wheel damage, and moderate battery levels. The risk agent and terrain agent both highlight the high risk associated with the current path due to the slope and potential for mechanical strain. Although the telemetry agent assesses the risk as low, the combined hazards identified by the other agents suggest a high-risk situation. To ensure the rover's safety and preserve mission value, it is prudent to pause operations and conduct a thorough review of the current path and potential alternative routes. This will allow for a reassessment of the terrain and ensure that the rover's systems are not subjected to undue stress.",0.88
MR-096,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Low battery level"", ""Communication delay"", ""Steep terrain slope"", ""Elevated wheel temperature"", ""Moderate radiation level"", ""Sharp rocks"", ""Blind turns"", ""Uncertain wheel clearance""]",0.667,0.125,0.333,0.182,0.25,0.667,0.364,6.0,1.0,0.667,False,4.0,2.0,8.78,1800.0,"The scenario presents multiple high-risk factors including low battery, communication delays, challenging terrain with sharp rocks and blind turns, and elevated wheel temperature. The combination of these hazards increases the likelihood of mission-critical failures if the rover proceeds without adjustments. Pausing operations allows for battery conservation, reassessment of terrain navigation strategies, and scheduling of communication windows to ensure data integrity. This approach minimizes risk while maintaining the potential for mission success once conditions are reassessed and optimized.",0.85
MR-097,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""steep slope"", ""uncertain exit route"", ""shadowed rocks""]","[""Low battery level"", ""Significant communication delay"", ""Disagreement on entry angle"", ""Steep terrain slope"", ""Elevated wheel temperature"", ""Shadowed obstacles"", ""Uncertain exit route""]",0.333,0.143,0.333,0.2,0.143,0.333,0.2,6.0,2.0,0.333,False,3.0,3.0,13.343,2147.0,"Given the high risk level identified by both the risk and terrain agents, it is prudent to pause operations to address the multiple hazards. The low battery level, significant communication delay, and elevated wheel temperature pose immediate operational risks. Additionally, the disagreement on the entry angle and the steep terrain with shadowed obstacles increase the likelihood of navigation errors and mechanical issues. Pausing will allow for a detailed analysis of the terrain and resolution of planning discrepancies, ensuring a safer approach when operations resume.",0.85
MR-098,1,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""Low battery level"", ""Communication delay"", ""Wheel-clearance concerns"", ""Steep terrain slope"", ""Elevated wheel temperature"", ""slope hazard"", ""traction hazard"", ""obstacle hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,3.0,6.0,13.254,2005.0,"The combined reports from the risk, telemetry, and terrain agents indicate a high-risk scenario due to multiple hazards, including low battery level, communication delays, wheel-clearance concerns, and challenging terrain. The terrain agent specifically highlights the dangers of the current path, suggesting rerouting as a safer option. Given the high risk of wheel damage and potential slippage on the steep and broken terrain, rerouting to a less hazardous path is the safest action that still allows for mission progress. This decision balances the need to preserve the rover's operational integrity while maintaining the mission's scientific objectives.",0.85
MR-099,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp ejecta blocks"", ""long communication delay"", ""cross-slope hazard""]","[""Moderate battery level at 53%"", ""Communication delay of 23 minutes"", ""Terrain slope of 12 degrees"", ""Elevated wheel temperature at 62 degrees"", ""Sharp ejecta blocks"", ""Ambiguous traction""]",0.333,0.167,0.333,0.222,0.167,0.333,0.222,5.0,2.0,0.333,False,1.0,4.0,13.585,1937.0,"The scenario presents multiple risks that require careful consideration. The moderate battery level and elevated wheel temperature suggest a need for energy conservation and monitoring to prevent mechanical failure. The communication delay could impede timely responses to any issues that arise. The terrain is challenging, with sharp ejecta blocks and a moderate slope, increasing the risk of slippage or damage. Given these factors, pausing to conduct a thorough review of the operational plan and terrain analysis is prudent to ensure the rover's safety and mission success.",0.85
MR-100,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""Moderate battery level at 58% which may limit operational time."", ""Communication delay of 24 minutes could hinder timely decision-making and response."", ""Terrain slope of 13 degrees increases the risk of slippage or tipping."", ""Wheel temperature at 66 degrees may indicate potential overheating issues."", ""Rocky terrain"", ""Slope gradient"", ""Limited turnaround space"", ""Traction uncertainty""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,False,5.0,3.0,11.924,2028.0,"The combined reports from the risk, telemetry, and terrain agents indicate a high-risk scenario due to the challenging terrain, moderate battery level, and significant communication delay. The terrain agent highlights the high risk associated with the rocky slope and limited maneuverability, which could lead to slippage or tipping. The risk agent also emphasizes the need for energy-efficient operations and monitoring of wheel temperature to prevent overheating. Given these factors, pausing the rover's movement to reassess the situation and ensure all systems are optimized for safe navigation is the safest course of action. This pause will allow for a more detailed analysis of the terrain and battery management strategies to be implemented, reducing the risk of mission failure.",0.85
MR-002,2,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope"", ""wheel overheating""]","[""Low battery level"", ""Elevated wheel slip"", ""Rising actuator temperature"", ""High terrain slope"", ""Communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,2.0,3.0,10.029,1712.0,"The combination of low battery level, elevated wheel slip, rising actuator temperature, and high terrain slope presents a significant risk to the rover's safety and mission objectives. The communication delay further complicates real-time decision-making. Given these factors, it is prudent to pause operations to prevent potential mechanical damage and allow for battery recharging. This action aligns with the risk agent's recommendation to stabilize the rover's condition before proceeding.",0.85
MR-004,2,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Wheel-clearance warnings indicating potential obstacles or uneven terrain"", ""Elevated wheel temperature suggesting possible overheating"", ""Significant communication delay affecting real-time decision-making"", ""sharp embedded rocks"", ""narrow passable channels"", ""fractured bedrock""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,5.0,1.0,9.225,1896.0,"Given the high-risk terrain with sharp embedded rocks and narrow channels, combined with wheel-clearance warnings and elevated wheel temperature, it is safest to pause operations. This will allow for a detailed assessment of the terrain and cooling of the wheels. The significant communication delay further complicates real-time decision-making, necessitating a cautious approach. Pausing will ensure the rover's safety while maintaining the potential to achieve the science objective once conditions are reassessed.",0.85
