scenario_id,run_id,architecture_type,model,expected_action,recommended_action,decision_correct,expected_hazards,detected_hazards,hazard_match_score,exact_hazard_precision,exact_hazard_recall,exact_hazard_f1,semantic_hazard_precision,semantic_hazard_recall,semantic_hazard_f1,hazard_false_positive_count,hazard_false_negative_count,canonical_hazard_coverage,canonical_hazards_all_detected,plausible_noncanonical_hazard_count,spurious_hazard_count,latency_seconds,token_usage,reasoning,confidence_score
MR-090,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""wheel-clearance issues"", ""low route confidence"", ""sharp rocks"", ""blind turns"", ""narrow passage"", ""communication delay""]",0.667,0.167,0.333,0.222,0.333,0.667,0.444,4.0,1.0,0.667,False,4.0,0.0,9.497,1847.0,"The combined reports from the mission planner, telemetry, and terrain agents indicate significant hazards including wheel-clearance issues, sharp rocks, blind turns, and a narrow passage. The terrain agent highlights a high risk level due to these factors. Although the mission planner suggests proceeding with caution, the terrain agent's high-risk assessment and the telemetry agent's emphasis on communication delays and wheel-clearance concerns suggest that pausing is the safest option. This will allow for a detailed review of navigation data and potential route adjustments, ensuring the rover's safety and mission success. Additionally, the battery level is moderate, but pausing will help conserve energy for critical maneuvers.",0.85
MR-092,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""terrain ambiguity"", ""communication delay"", ""slope"", ""traction"", ""obstacle"", ""wheel-damage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,2.0,4.0,9.726,1826.0,"The combined reports from the mission planner, telemetry, and terrain agents indicate significant risks associated with the current mission scenario. The terrain agent highlights a high risk due to the challenging terrain features, including narrow channels and potential for wheel damage. The communication delay further complicates the situation by limiting timely intervention options. Although the mission planner and telemetry agents suggest proceeding with caution, the high risk level identified by the terrain agent necessitates a more conservative approach. Pausing the mission allows for a reassessment of the situation and ensures the safety of the rover, especially given the critical nature of the detected hazards and the potential for increased risk if battery levels drop further.",0.85
MR-093,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp ejecta blocks"", ""long communication delay"", ""cross-slope hazard""]","[""disagreement on entry angle"", ""communication delay"", ""slope"", ""traction"", ""obstacle""]",0.667,0.0,0.0,0.0,0.4,0.667,0.5,3.0,1.0,0.667,False,2.0,1.0,9.526,1712.0,"The scenario presents multiple hazards including a disagreement on the safest entry angle, communication delays, and challenging terrain with potential traction and obstacle issues. The mission planner and telemetry agents both highlight the medium risk due to communication delays and planning discrepancies, while the terrain agent identifies a high risk due to slope and obstacles. Given the high risk associated with the terrain and the unresolved disagreement on the entry angle, it is safest to pause the mission. This will allow for further analysis and resolution of the entry angle disagreement, ensuring the rover's safety and mission success.",0.85
MR-094,1,multi_agent_orchestration,gpt-4o,request_human_review,reroute,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""wheel-clearance issues"", ""low route confidence"", ""communication delay"", ""slope"", ""traction"", ""wheel-damage"", ""obstacle""]",0.333,0.0,0.0,0.0,0.125,0.333,0.182,7.0,2.0,0.333,False,4.0,3.0,8.596,1849.0,"The combined reports from the mission planner, telemetry, and terrain agents indicate significant risks associated with the current route due to steep terrain, wheel-clearance issues, and low route confidence. The terrain agent highlights the challenges of navigating a 17-degree rocky slope, which could lead to traction problems and potential wheel damage. The communication delay further complicates real-time decision-making. Given these factors, rerouting to a safer path is recommended to minimize the risk of immobilization or damage while still aiming to achieve the mission's scientific objectives. This action balances safety with mission value, considering the high risk level identified by multiple agents.",0.82
MR-096,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""low battery level"", ""communication delay"", ""terrain ambiguity"", ""sharp rocks"", ""blind turns"", ""narrow corridor"", ""uncertain wheel clearance"", ""19-degree slope""]",0.667,0.125,0.333,0.182,0.25,0.667,0.364,6.0,1.0,0.667,False,4.0,2.0,10.494,1818.0,"The combination of a low battery level, significant communication delay, and challenging terrain with sharp rocks, blind turns, and a steep slope presents a high-risk scenario. While the mission planner and telemetry agents suggest proceeding with caution, the terrain agent highlights the high risk of traction loss and wheel damage. Given the high value of the science objective, it is crucial to ensure the rover's safety and mission success. Pausing the mission allows for a reassessment of the situation, potential battery conservation, and the opportunity to deploy additional reconnaissance or adjust navigation strategies to mitigate risks.",0.85
MR-100,1,multi_agent_orchestration,gpt-4o,request_human_review,pause,False,"[""confined turning space"", ""wheel damage risk"", ""steep slope""]","[""steep terrain"", ""communication delay"", ""battery constraints"", ""terrain ambiguity"", ""slope instability"", ""traction loss"", ""rocky obstacles"", ""limited maneuvering space""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,False,5.0,3.0,7.475,1792.0,"The scenario presents multiple high-risk factors including steep terrain, communication delay, and battery constraints. The terrain is described as rocky with a slope of 13 degrees, which poses risks of slope instability and traction loss. The communication delay of 24 minutes increases the risk of autonomous navigation errors. Although the battery level is at 58%, which is sufficient for some operations, the combination of these hazards suggests a high risk level. The safest course of action is to pause and wait for improved conditions, such as a higher battery level or reduced communication delay, before proceeding. This will help ensure the rover's safety and mission success.",0.85
MR-002,2,multi_agent_orchestration,gpt-4o,reroute,pause,False,"[""loose sand"", ""steep slope"", ""wheel overheating""]","[""elevated wheel slip"", ""rising actuator temperature"", ""slope hazard"", ""traction hazard"", ""wheel-damage hazard"", ""communication delay"", ""low battery level""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,False,3.0,4.0,10.632,1881.0,"The combined reports from the mission planner, telemetry, and terrain agents indicate multiple hazards including elevated wheel slip, rising actuator temperature, and a high-risk terrain with slope and traction hazards. The battery level is low, and there is a significant communication delay. Given these factors, pausing the rover's movement is the safest action to prevent mechanical damage and allow for cooling of the actuators. This pause will also provide an opportunity to reassess the terrain and consider rerouting options if necessary. Monitoring the battery level and communication systems is crucial to ensure continued mission success.",0.85
MR-005,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""sand ripples"", ""communication delay"", ""traction hazard"", ""potential wheel damage"", ""slope hazard""]",0.5,0.2,0.5,0.286,0.2,0.5,0.286,4.0,1.0,0.5,False,0.0,4.0,8.678,1810.0,"All specialist agents agree on the presence of sand ripples as a significant hazard, recommending the longer route over the bedrock bench to avoid these ripples and minimize traction and wheel damage risks. The battery level is sufficient to support this longer route, and the communication delay, while present, is manageable. The terrain slope is within acceptable limits, and the radiation level and wheel temperature are normal. Given these factors, proceeding with the longer route is the safest action that preserves mission value, ensuring the rover reaches the clay-bearing outcrop safely before local dusk.",0.85
MR-008,2,multi_agent_orchestration,gpt-4o,request_human_review,proceed,False,"[""steep slope"", ""shadowed rocks"", ""wheel overheating"", ""uncertain exit route"", ""long communication delay""]","[""low terrain model confidence"", ""communication delay"", ""steep cross-slope"", ""shadowed rocks"", ""uncertain exit route""]",0.6,0.4,0.4,0.4,0.6,0.6,0.6,2.0,2.0,0.6,False,2.0,0.0,8.387,1773.0,"The mission has high scientific value, and all specialists agree on proceeding with caution. The primary concerns are the low terrain model confidence, communication delays, and challenging terrain features such as steep slopes and shadowed rocks. The mission planner and telemetry agents suggest proceeding with caution, emphasizing the use of autonomous navigation systems to mitigate risks. The terrain agent highlights the high risk due to physical hazards but also recommends proceeding with caution. Given the high scientific value and the consensus on cautious progression, the safest action that preserves mission value is to proceed with enhanced monitoring and autonomous navigation adjustments.",0.78
MR-032,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""potential unstable terrain"", ""loose sand"", ""moderate slope"", ""visible slip streaks""]",0.5,0.2,0.5,0.286,0.2,0.5,0.286,4.0,1.0,0.5,False,2.0,2.0,10.242,1810.0,"All specialist agents agree on the presence of intermittent slip spikes and potential unstable terrain due to loose sand and moderate slope. The mission planner, telemetry, and terrain agents all recommend proceeding with caution, utilizing terrain adaptive navigation and traction control systems. The battery level is moderate, and the communication delay is manageable. The primary science objective is valuable, and the risks are assessed as medium, with all agents suggesting similar cautionary measures. Therefore, proceeding with caution while monitoring the situation closely is the safest action that preserves mission value.",0.85
MR-033,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""uneven terrain"", ""potential dust accumulation"", ""communication delay"", ""moderate battery level"", ""rippled drift field"", ""moderate slope"", ""potential for reduced traction""]",0.5,0.143,0.5,0.222,0.143,0.5,0.222,6.0,1.0,0.5,False,2.0,4.0,7.785,1766.0,"All specialist agents agree on the medium risk level and recommend proceeding with caution. The mission planner suggests a safer path with improved traction, which aligns with the terrain agent's advice to favor the bedrock shoulder. The telemetry agent highlights the need to monitor battery usage and communication delay, but these are manageable within the current operational parameters. The science objective is high-priority, and the current conditions allow for safe traversal with appropriate monitoring and adjustments.",0.85
MR-034,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk on shortest route"", ""communication delay"", ""moderate slope"", ""soft regolith"", ""embedded rocks""]",0.5,0.2,0.5,0.286,0.2,0.5,0.286,4.0,1.0,0.5,False,2.0,2.0,7.912,1758.0,"All specialist agents agree on the presence of increased terrain risk due to the moderately sloped channel with soft regolith and embedded rocks. The mission planner and terrain agent suggest proceeding with caution, while the telemetry agent recommends considering rerouting. Given the medium risk level and the importance of the science objective, the safest action that preserves mission value is to proceed with caution along the shortest route. The rover should monitor wheel currents and terrain conditions closely, adjusting speed to maintain traction and ensuring sufficient battery reserves for safe operation and communication. The communication delay is noted but does not critically impact the decision to proceed.",0.85
MR-037,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""potential dust storms"", ""slope hazard"", ""traction hazard"", ""wheel-damage hazard""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,False,1.0,4.0,9.417,1807.0,"The mission planner and terrain agent both recommend proceeding with the identified safer path, which has been planned to ensure rover stability and mission success. The telemetry agent confirms that the rover's current operational parameters, such as battery level and wheel temperature, are within safe limits. Although there are medium-level risks associated with the terrain, such as slope and traction hazards, these can be mitigated by careful monitoring and speed adjustments. The scientific objective of accessing sulfate-bearing rocks is of high value, and the proactive path planning supports mission goals while maintaining safety.",0.88
MR-040,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""intermittent slip spikes"", ""potential unstable terrain"", ""elevated communication delay"", ""slope"", ""traction"", ""obstacle""]",0.5,0.0,0.0,0.0,0.167,0.5,0.25,5.0,1.0,0.5,False,1.0,4.0,8.192,1748.0,"All specialist agents agree on proceeding with caution due to the intermittent slip spikes and potential unstable terrain. The terrain is moderately sloped with soft regolith and embedded rocks, which requires careful navigation. The communication delay is noted but manageable, and the battery level and wheel temperature are within operational limits. The mission's science objective is critical, and the rover should proceed with reduced speed and enhanced terrain analysis to ensure safety while achieving mission goals.",0.85
MR-041,2,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""soft shoulder"", ""cross-slope hazard""]","[""uneven terrain"", ""potential dust accumulation"", ""communication delay"", ""moderate battery level"", ""slope"", ""traction""]",0.5,0.0,0.0,0.0,0.167,0.5,0.25,5.0,1.0,0.5,False,2.0,3.0,8.696,1679.0,"All specialist agents agree on proceeding with the longer but safer path due to its improved traction and reduced risk of wheel damage. The medium risk level is consistent across all reports, primarily due to the terrain slope, potential dust accumulation, and communication delay. The battery level is moderate but sufficient for the planned path, and radiation levels are within acceptable limits. Monitoring battery usage and communication systems is advised to mitigate potential issues.",0.85
