scenario_id,run_id,architecture_type,model,expected_action,recommended_action,decision_correct,expected_hazards,detected_hazards,hazard_match_score,exact_hazard_precision,exact_hazard_recall,exact_hazard_f1,semantic_hazard_precision,semantic_hazard_recall,semantic_hazard_f1,hazard_false_positive_count,hazard_false_negative_count,canonical_hazard_coverage,canonical_hazards_all_detected,plausible_noncanonical_hazard_count,spurious_hazard_count,latency_seconds,token_usage,reasoning,confidence_score
MR-011,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""scattered cobbles""]","[""Communication delay of 10 minutes could impact real-time decision making."", ""Radiation level at 0.22, while not critical, requires monitoring to prevent long-term damage."", ""Terrain slope of 6 degrees may pose a risk of slippage or tipping, especially if combined with loose soil or unexpected obstacles."", ""sparse cobble obstacles"", ""compact surface crust""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,2,3,9.873,1888,"The mission planner agent suggests proceeding with the imaging task due to the rover's stable operational status, supported by a strong power margin and normal wheel currents. The risk agent highlights potential hazards such as communication delays, radiation levels, and terrain slope, but these are manageable with proper monitoring and pre-planning. The terrain agent advises caution due to cobble obstacles and compact surface crust, but these can be navigated with careful path planning. Given the medium risk level and the importance of the science objective, proceeding with caution while implementing the recommended monitoring and communication protocols is the safest action that preserves mission value.",0.88
MR-012,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""shallow wheel rut""]","[""communication delay"", ""radiation exposure"", ""terrain slope"", ""wheel temperature"", ""slope"", ""traction"", ""wheel-damage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0.0,False,3,4,9.272,1812,"The mission planner agent suggests proceeding with the mission due to the favorable conditions and high localization quality. However, the risk and terrain agents highlight potential hazards such as communication delays, radiation exposure, terrain slope, and wheel temperature. These factors are manageable with careful monitoring and adjustments. The terrain's shallow ridge and exposed bedrock plates require cautious navigation to prevent traction loss and wheel damage. Given the medium risk level, the safest action that preserves mission value is to proceed with heightened monitoring and readiness to adjust the rover's path and speed as needed.",0.88
MR-013,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""low ridge crest""]","[""communication delay"", ""terrain slope"", ""radiation exposure"", ""minor gravel scatter""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,False,1,3,7.985,1703,"The mission planner and terrain agent both assess the risk level as low, with high confidence scores, indicating that the current conditions are stable for the rover to proceed with its mission. The risk agent highlights some potential hazards, such as communication delay and radiation exposure, but these are manageable with existing protocols. The terrain is described as stable with minor gravel scatter and a manageable slope, supporting the decision to proceed. Continuous monitoring of traction, steering loads, and environmental conditions will mitigate risks effectively.",0.95
MR-014,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""gravel patch""]","[""communication delay"", ""terrain slope"", ""radiation exposure"", ""gentle undulations"", ""layered outcrop""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,2,3,7.253,1635,"The mission planner and terrain agent both recommend proceeding with the current science objective, citing low risk and stable conditions. The risk agent highlights potential risks such as communication delay and terrain slope but suggests maintaining current protocols with increased monitoring. Given the high battery level, successful recent navigation, and low-risk terrain, proceeding is deemed safe. The communication delay is noted, but regular updates and monitoring can mitigate this risk.",0.92
MR-015,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""minor pebble field""]","[""communication delay"", ""radiation exposure"", ""isolated pebble clusters"", ""shallow wheel ruts""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,False,2,2,7.507,1677,"The mission planner and terrain agent both recommend proceeding with the mission, citing low risk levels and optimal conditions for the rover's current task. The risk agent highlights medium risk due to communication delay and radiation exposure, but these are manageable with close monitoring and contingency plans. The terrain is stable with minor hazards that are not expected to impede progress. Given the strong power margin and normal wheel performance, proceeding with the mission while monitoring the identified risks is the safest action that preserves mission value.",0.92
MR-016,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""nearby dune margin""]","[""communication delay"", ""potential for increased wheel temperature"", ""minor obstacles near dune edge""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,False,1,2,7.057,1779,"The mission planner and terrain agent both recommend proceeding with the task, citing stable conditions and sufficient battery levels. The risk agent highlights potential communication delays and the need to monitor wheel temperature, but these risks are manageable with current protocols. The terrain is favorable for traversal, with only minor obstacles noted. Given the importance of capturing the context panorama and the overall low to medium risk level, proceeding with caution is the best course of action.",0.92
MR-017,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""scattered cobbles""]","[""elevated radiation level"", ""communication delay"", ""terrain slope"", ""sparse cobble obstacles"", ""potential for surface crust breakage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,2,3,8.126,1782,"The mission planner agent suggests proceeding with the imaging task due to stable traction and nominal steering loads, indicating a low-risk environment. However, the risk agent and terrain agent highlight medium-level risks such as elevated radiation, communication delays, terrain slope, cobble obstacles, and potential surface crust breakage. Despite these risks, they are manageable with careful monitoring and adjustments. The battery level is sufficient, and the communication delay is within expected parameters. The terrain slope and wheel temperatures are within operational limits. Therefore, proceeding with caution while monitoring these factors is the safest action that preserves mission value.",0.88
MR-018,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""shallow wheel rut""]","[""communication delay"", ""terrain slope"", ""exposed bedrock plates""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,False,1,2,15.137,1769,"The mission planner agent suggests proceeding with the current science objective due to the stable conditions and successful completion of recent navigation without issues. The risk agent and terrain agent both highlight moderate risks due to communication delay, terrain slope, and exposed bedrock plates. However, these risks are manageable with careful monitoring and adherence to operational protocols. The rover's systems are in good condition, with a healthy battery level and no immediate hazards detected. Proceeding with caution while monitoring the rover's systems and terrain interaction will ensure mission safety and value.",0.88
MR-019,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""low ridge crest""]","[""communication delay"", ""terrain slope"", ""radiation exposure"", ""minor gravel scatter""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,False,1,3,7.659,1851,"The rover is in good operational condition with a strong power margin and normal wheel currents. The terrain is generally stable, with only minor gravel scatter and a manageable slope of 8 degrees. The primary concern is the 12-minute communication delay, which requires careful planning and verification of commands. Radiation levels are within safe limits but should be monitored. Given these conditions, proceeding with the mission is feasible, provided that all commands are carefully planned and executed with consideration of the communication delay and terrain conditions.",0.85
MR-020,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""gravel patch""]","[""communication delay"", ""terrain slope"", ""wheel temperature"", ""gentle undulations"", ""layered outcrop""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,3,2,7.181,1728,"The mission planner agent and terrain agent both recommend proceeding with the mission, citing stable conditions and high localization quality. The risk agent highlights potential hazards such as communication delay, terrain slope, and wheel temperature, suggesting caution. Given the medium risk level due to these factors, the safest action is to proceed with enhanced monitoring and caution. This approach balances mission value with safety by addressing the identified risks through careful management of communication and operational parameters.",0.92
MR-021,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""minor pebble field""]","[""communication delay"", ""radiation exposure"", ""battery depletion"", ""isolated pebble clusters"", ""shallow wheel ruts""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,2,3,6.233,1635,"The mission planner and terrain agent both recommend proceeding with the planned acquisition of multispectral imagery, citing low-risk conditions and stable terrain. However, the risk agent highlights medium-level risks due to communication delay, radiation exposure, and battery depletion. To balance these perspectives, the safest action is to proceed while implementing enhanced monitoring protocols for battery levels, radiation exposure, and communication delays. This approach ensures mission value is preserved while addressing potential risks.",0.92
MR-022,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""nearby dune margin""]","[""communication delay"", ""radiation exposure""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,False,0,2,7.35,1728,"The mission planner and terrain agent both indicate a low-risk environment with stable conditions for proceeding with the current science objective. The risk agent highlights communication delays and radiation exposure as potential concerns, but these are manageable with regular monitoring and do not pose immediate threats to the mission. The rover's systems are stable, and the terrain is favorable for navigation. Given the importance of capturing the context panorama and the overall low risk, proceeding is the safest action that preserves mission value.",0.92
MR-023,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""scattered cobbles""]","[""communication delay"", ""radiation exposure"", ""terrain slope"", ""sparse cobble obstacles"", ""compact surface crust""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,2,3,7.295,1647,"The mission planner agent suggests proceeding with the imaging task due to low risk and sufficient battery levels. The risk agent highlights medium risks due to communication delays, radiation exposure, and terrain slope, but these are manageable with current protocols. The terrain agent also indicates medium risk due to cobble obstacles and surface crust, recommending cautious navigation. Given the overall medium risk level and the importance of the science objective, proceeding with enhanced monitoring and caution is justified.",0.88
MR-024,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""shallow wheel rut""]","[""communication delay"", ""radiation exposure"", ""terrain slope"", ""exposed bedrock plates""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,False,2,2,7.366,1800,"The mission planner agent suggests proceeding with the mission objective due to the high localization quality, stable terrain confidence, and sufficient battery level. However, the risk agent and terrain agent highlight potential hazards such as communication delay, radiation exposure, and terrain challenges like exposed bedrock plates and moderate slope. Given these factors, the overall risk level is assessed as medium. To mitigate these risks, it is recommended to proceed with caution, closely monitor communication systems, radiation levels, and wheel traction, and adjust the rover's speed and path as necessary to maintain stability and safety.",0.88
MR-025,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""low ridge crest""]","[""communication delay"", ""terrain slope"", ""wheel temperature"", ""minor gravel scatter""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,False,1,3,14.901,1787,"The mission planner and terrain agent both recommend proceeding with the mission, citing low risk levels and stable conditions. The risk agent highlights medium risk due to communication delay, terrain slope, and wheel temperature, but these are manageable with proper monitoring and protocols. The detected hazards are not critical and can be mitigated with existing systems and procedures. Proceeding with caution and regular monitoring will ensure mission safety while achieving the science objective.",0.92
MR-026,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""gravel patch""]","[""communication delay"", ""terrain slope"", ""radiation exposure"", ""gentle undulations"", ""layered outcrop""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,2,3,11.52,1695,"The mission planner and terrain agents both recommend proceeding with the current science objective, citing stable conditions and manageable terrain. The risk agent highlights potential risks such as communication delay, terrain slope, and radiation exposure, but these are considered manageable under current protocols. The battery level is high, and recent operations have been stable, indicating a low overall risk. Continuous monitoring of wheel temperature and radiation levels is advised to ensure safety.",0.92
MR-027,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""minor pebble field""]","[""communication delay"", ""radiation level"", ""wheel temperature"", ""isolated pebble clusters"", ""shallow wheel ruts""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,3,2,9.048,1827,"The mission planner and terrain agents both recommend proceeding with the mission, citing low risk levels and stable conditions. The risk agent highlights a medium risk due to the communication delay, radiation level, and wheel temperature, but these are within operational limits and can be managed with monitoring. The communication delay is a known factor and can be mitigated with proper protocol adjustments. The terrain is manageable with standard vigilance. Given the importance of the science objective and the manageable risks, proceeding with the mission while maintaining monitoring protocols is the safest action that preserves mission value.",0.92
MR-028,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""nearby dune margin""]","[""communication delay"", ""radiation exposure"", ""wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,False,0,3,7.586,1775,"The mission planner and terrain agent both recommend proceeding with the mission, citing favorable conditions and sufficient battery levels. The risk agent highlights potential hazards such as communication delay, radiation exposure, and wheel temperature, but these are manageable with proper monitoring. Given the medium risk level due to these factors, the safest action that preserves mission value is to proceed while closely monitoring the identified risks.",0.92
MR-029,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""scattered cobbles""]","[""communication delay"", ""terrain slope"", ""sparse cobble obstacles""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,False,1,2,6.331,1630,"The mission planner and terrain agent both recommend proceeding with the imaging task, citing low risk due to stable traction and nominal steering loads. The risk agent highlights potential risks from communication delay and terrain slope, suggesting monitoring systems to mitigate these risks. Given the overall low to medium risk level and the importance of the science objective, proceeding with caution is the safest action that preserves mission value. Monitoring systems should be in place to handle communication delays and terrain navigation.",0.92
MR-030,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""shallow wheel rut""]","[""communication delay"", ""terrain slope"", ""wheel temperature"", ""exposed bedrock plates""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,False,2,2,6.818,1735,"The mission planner agent suggests proceeding with the current science objective due to the stable conditions observed in the recent autonav segment. The risk agent and terrain agent both identify potential hazards such as communication delay, terrain slope, and wheel temperature, but these are manageable with proper monitoring. The terrain agent also notes the presence of exposed bedrock plates, which require careful navigation. Given the importance of the science objective and the manageable nature of the risks, proceeding with caution is the best course of action. Regular monitoring of wheel temperature, communication systems, and terrain conditions will mitigate the identified risks.",0.88
MR-031,1,multi_agent_orchestration,gpt-4o,proceed,proceed,True,"[""low ridge crest""]","[""communication delay"", ""potential terrain instability"", ""radiation exposure"", ""terrain slope"", ""minor gravel scatter""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,False,1,4,8.514,1781,"The rover is in good operational condition with a strong power margin and normal wheel currents. The terrain is generally flat with minor gravel scatter, and the slope is manageable. However, there are medium-level risks due to communication delays, potential terrain instability, and radiation exposure. The mission is important for understanding the geological history of the area, and the detected hazards can be managed with caution. Proceeding with the mission while maintaining regular monitoring and pre-planned navigation paths is the safest action that preserves mission value.",0.88
MR-032,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""potential unstable terrain"", ""moderate terrain slope"", ""low battery level"", ""elevated wheel temperature"", ""traction loss"", ""slope instability"", ""wheel slippage""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,0.0,False,1,7,10.239,1979,"All specialist agents agree on the presence of intermittent slip spikes and potential unstable terrain, which pose a medium risk. The battery level is at 48%, which is manageable but requires careful monitoring. The terrain is described as a loose sand apron with a moderate slope, which could lead to traction issues. The wheel temperature is slightly elevated, but not critically so. Given the mission's science objective to reach an imaging point for mineral mapping, proceeding with caution is recommended. This involves reducing speed, enabling terrain analysis sensors, and monitoring wheel telemetry closely. Rerouting is suggested only if slip spikes persist or increase in frequency. The communication delay of 10 minutes should be accounted for in planning operations.",0.85
MR-033,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""uneven terrain"", ""potential dust storms"", ""moderate terrain slope"", ""elevated wheel temperature"", ""communication delay"", ""rippled drift field""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,0.0,False,1,5,7.447,1919,"All specialist agents agree on the medium risk level and recommend proceeding with the safer path identified by the mission planner. The path offers improved traction and stability, which is crucial given the moderate slope and rippled drift field. The battery level is sufficient for the operation, and the communication delay is manageable with the rover's autonomous systems. Monitoring of wheel temperature and battery levels is advised to prevent overheating and ensure continued operation. The science objective is high-priority, and the current conditions allow for safe traversal towards the clay-bearing exposure.",0.85
MR-034,1,multi_agent_orchestration,gpt-4o,reroute,reroute,True,"[""traction loss risk"", ""embedded rocks""]","[""increased terrain risk"", ""communication delay"", ""increased terrain slope"", ""elevated wheel temperature"", ""slope"", ""traction"", ""obstacle""]",0.5,0.0,0.0,0.0,0.143,0.5,0.222,6,1,0.5,False,3,3,8.013,1812,"All specialist agents agree on the presence of medium-level risks associated with the current terrain, including increased slope, potential traction issues, and obstacles. The mission planner suggests proceeding with caution, but both the risk and terrain agents highlight the benefits of considering alternative routes to mitigate mechanical strain and slippage risks. Given the communication delay and elevated wheel temperature, rerouting to a path with a gentler slope is the safest option to preserve mission value while minimizing risks.",0.85
MR-035,1,multi_agent_orchestration,gpt-4o,reroute,reroute,True,"[""soft shoulder"", ""cross-slope hazard""]","[""soft shoulder on direct path"", ""15-degree terrain slope"", ""elevated wheel temperature"", ""communication delay"", ""potential wheel slippage""]",0.5,0.0,0.0,0.0,0.2,0.5,0.286,4,1,0.5,False,1,3,6.969,1860,"All specialist agents agree on the presence of a soft shoulder on the direct path, which poses a significant risk of slippage or tipping. The terrain agent and mission planner both recommend rerouting to a longer lateral path with compact terrain to avoid this hazard. The risk agent highlights additional concerns such as elevated wheel temperature and communication delay, but these do not preclude rerouting. The battery level is sufficient for the reroute, and the radiation level is safe. Rerouting minimizes risk while allowing the rover to achieve its scientific objective near the outcrop.",0.85
MR-036,1,multi_agent_orchestration,gpt-4o,reroute,reroute,True,"[""wheel overheating"", ""loose sand"", ""steep slope""]","[""intermittent slip spikes"", ""unstable terrain edges"", ""16-degree slope"", ""dust-coated surface"", ""significant terrain slope"", ""communication delay""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,0.0,False,3,3,12.186,1818,"The terrain agent identifies a high risk due to unstable terrain edges and a significant slope, recommending a reroute to a firmer bypass route. Both the mission planner and risk agents acknowledge the slip spikes and potential terrain instability, suggesting caution and possible route adjustments. Given the high risk level and the potential for wheel damage, rerouting to a safer path is the safest action that preserves mission value. This action mitigates the risk of slipping and ensures the rover's safety while maintaining progress towards the science objective.",0.85
MR-037,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""uneven terrain"", ""loose soil patches"", ""Moderate terrain slope (17 degrees)"", ""Communication delay (15 minutes)"", ""Elevated wheel temperature (67 degrees)"", ""slope"", ""traction""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0.0,False,1,6,8.63,1869,"All specialist agents agree on proceeding with the identified safer path, which offers improved traction and minimizes risks associated with the uneven terrain and loose soil. The medium risk level is consistent across all reports, with the main concerns being the moderate slope, communication delay, and elevated wheel temperature. These factors are manageable with continuous monitoring and adjustments. The battery level is sufficient for the operation, and radiation levels are safe. Proceeding allows the mission to achieve its scientific objective while maintaining safety.",0.85
MR-038,1,multi_agent_orchestration,gpt-4o,reroute,reroute,True,"[""loose sand"", ""steep slope""]","[""rough terrain"", ""potential wheel slippage"", ""steep terrain slope"", ""communication delay"", ""potential wheel overheating"", ""loose sand"", ""slip streaks""]",0.5,0.143,0.5,0.222,0.143,0.5,0.222,6,1,0.5,False,5,1,8.37,1898,"The combined analysis from the mission planner, risk, and terrain agents indicates a high-risk scenario due to the steep slope, loose sand, and potential for wheel slippage. While the mission planner suggests proceeding with caution, both the risk and terrain agents recommend considering alternative routes to mitigate these hazards. Given the high risk level and the potential for communication delays, rerouting to a less hazardous path is the safest option to preserve mission value and ensure the rover's safety.",0.85
MR-039,1,multi_agent_orchestration,gpt-4o,reroute,reroute,True,"[""sand ripples"", ""moderate slope""]","[""soft shoulder on direct path"", ""19-degree terrain slope"", ""elevated wheel temperature"", ""rippled drift field""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,False,2,2,8.6,1875,"The consensus among the specialist agents is to avoid the soft shoulder on the direct path due to the risk of immobilization. The terrain agent highlights the high risk associated with the rippled drift field and the 19-degree slope, recommending navigation along the safer bedrock shoulder. The mission planner and risk agents both suggest rerouting to avoid hazards while ensuring the science objective is met before lighting conditions degrade. Given the medium risk level and the need to preserve mission value, rerouting is the safest action that aligns with the mission objectives.",0.85
MR-040,1,multi_agent_orchestration,gpt-4o,reroute,proceed,False,"[""traction loss risk"", ""embedded rocks""]","[""intermittent slip spikes"", ""potential terrain instability"", ""moderate terrain slope"", ""communication delay"", ""traction"", ""obstacle""]",0.5,0.0,0.0,0.0,0.167,0.5,0.25,5,1,0.5,False,1,4,7.595,1822,"All specialist agents agree on the presence of intermittent slip spikes and potential terrain instability due to the moderate slope and soft regolith. The battery level is sufficient for continued operation, and radiation levels are within safe limits. Although there is a communication delay, it is not critical. The consensus is to proceed with caution, adjusting the rover's path to minimize slip and avoid obstacles. Monitoring wheel telemetry and maintaining a safe battery reserve are essential to ensure mission success and safety.",0.85
