scenario_id,run_id,architecture_type,model,expected_action,recommended_action,decision_correct,expected_hazards,detected_hazards,hazard_match_score,exact_hazard_precision,exact_hazard_recall,exact_hazard_f1,semantic_hazard_precision,semantic_hazard_recall,semantic_hazard_f1,hazard_false_positive_count,hazard_false_negative_count,canonical_hazard_coverage,canonical_hazards_all_detected,plausible_noncanonical_hazard_count,spurious_hazard_count,latency_seconds,token_usage,reasoning,confidence_score
MR-002,2,multi_agent_orchestration,gpt-5.5,reroute,pause,False,"[""loose sand"", ""steep slope"", ""wheel overheating""]","[""loose sand drift with low traction"", ""18-degree crater-rim slope increasing slip and instability risk"", ""visible slip marks indicating poor wheel-soil interaction"", ""recent elevated wheel slip"", ""rising actuator temperature suggesting drivetrain stress"", ""wheel temperature at 68\u00b0C indicating thermal stress"", ""potential wheel embedding or bogging in sand drift"", ""moderate-low battery level at 34% limiting recovery margin"", ""14-minute communication delay reducing rapid intervention capability""]",0.333,0.0,0.0,0.0,0.111,0.333,0.167,8.0,2.0,0.333,False,6.0,2.0,47.475,3475.0,"All specialist reports agree the current direct approach to the crater rim is high risk due to loose sand, slope, visible slip marks, elevated wheel slip, and drivetrain heating. Although reaching the crater rim has science value, continuing now could cause immobilization or thermal damage, especially with only 34% battery and delayed communications. The safest mission-preserving action is to pause immediately on stable terrain, allow wheel and actuator temperatures to stabilize, run mobility and thermal diagnostics, reassess terrain with onboard imagery, and conserve power. After stabilization, the rover should avoid a direct ascent and plan a lower-slope or firmer-ground route, but immediate movement before cooling and assessment is not justified.",0.9
MR-004,2,single_agent,gpt-5.5,request_human_review,reroute,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""multiple wheel-clearance warnings"", ""sharp embedded rocks"", ""fractured bedrock"", ""narrow passable channels"", ""moderate terrain slope"", ""elevated wheel temperature""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,False,5.0,1.0,6.955,612.0,"The rover is near a high-priority science target, but repeated wheel-clearance warnings on fractured bedrock with sharp rocks indicate significant mobility and wheel-damage risk. Battery level is sufficient and radiation is not a limiting factor, so mission continuity is best preserved by selecting a safer approach path rather than stopping or proceeding directly into the hazard zone.",0.84
MR-006,2,multi_agent_orchestration,gpt-5.5,pause,request_human_review,False,"[""elevated radiation"", ""dust opacity""]","[""sharply rising dust levels and regional dust opacity increase"", ""potential visibility degradation affecting camera, navigation, and arm-clearance verification"", ""elevated and rising radiation level"", ""moderate battery reserve at 46% limiting contingency margin"", ""16-minute communication delay limiting real-time intervention"", ""possible fine dust deposition reducing traction or obscuring small hazards"", ""mild 6-degree slope with low baseline risk but increased sensitivity if traction degrades""]",0.5,0.0,0.0,0.0,0.143,0.5,0.222,6.0,1.0,0.5,False,3.0,3.0,44.448,3565.0,"Terrain conditions alone would allow cautious operation, and the 6-degree slope and wheel temperature are acceptable. However, the terrain-agent's cautious-proceed recommendation is outweighed by consistent high-risk assessments from mission planning, risk, and telemetry due to sharply worsening dust and radiation trends, possible visibility loss, moderate battery margin, and delayed ground intervention. The arm-mounted close inspection is scientifically valuable but not indicated as time-critical, and degraded visibility could compromise arm-clearance checks. The safest action that preserves mission value is to hold nonessential deployment, conserve power, continue environmental monitoring, and request ground review of updated telemetry before attempting any reduced-duration inspection sequence.",0.85
MR-008,2,multi_agent_orchestration,gpt-5.5,request_human_review,reroute,False,"[""steep slope"", ""shadowed rocks"", ""wheel overheating"", ""uncertain exit route"", ""long communication delay""]","[""Steep 22-degree cross-slope with slip, traction-loss, and rollover risk"", ""Narrow gully entrance constraining maneuverability and retreat options"", ""Shadowed rocks and low visibility increasing obstacle-strike and wheel-damage risk"", ""Low terrain model confidence near the gully entrance"", ""Uncertain exit route with entrapment risk"", ""24-minute communication delay limiting timely ground intervention"", ""Elevated wheel temperature at 72 indicating possible drivetrain stress"", ""Moderate battery reserve at 52% limiting contingency margin""]",0.4,0.0,0.0,0.0,0.25,0.4,0.308,6.0,3.0,0.4,False,3.0,3.0,38.593,3572.0,"All specialist reports rate the situation as high risk and agree that autonomous entry into the gully is unsafe under current uncertainty. The telemetry recommendation allows only very conservative movement, while mission planning and terrain assessments recommend avoiding gully entry and collecting additional observations from safer terrain. To preserve mission value without accepting the gully-entry hazard, the rover should reroute to a confirmed safe stand-off or lower-slope observation point outside the gully, acquire additional stereo imagery and remote-sensing data on the hydrated mineral signatures, monitor wheel temperature, and retain battery margin for retreat. Any descent or close-contact investigation should wait for improved terrain confidence and human review.",0.82
MR-049,2,multi_agent_orchestration,gpt-5.5,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""13-degree uphill slope increasing slip, drive load, and energy use"", ""Sharper cross-slope ahead increasing lateral stability risk"", ""Mixed sand-and-gravel terrain with variable traction, possible sinkage, and reduced steering/braking authority"", ""Elevated wheel temperature indicating possible drivetrain thermal load"", ""Moderate battery reserve for a longer traverse"", ""13-minute communication delay limiting real-time intervention"", ""Longer safer route reduces traction risk but increases time and energy exposure""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,False,4.0,3.0,43.886,3398.0,"Specialist reports are consistent: overall risk is medium, and the longer safer route provides better traction confidence while preserving the sulfate-bearing rock science objective. The main concerns are slope, cross-slope exposure, mixed-surface traction variability, elevated wheel temperature, moderate battery reserve, and communication latency. The safest mission-preserving decision is to continue only along the safer planned path with conservative autonomous limits, reduced speed, periodic localization and traction checks, wheel-temperature monitoring, and stop conditions for rising slip, tilt, wheel current, thermal load, or degraded energy margin.",0.82
MR-078,2,single_agent,gpt-5.5,request_human_review,reroute,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Repeated autonav wheel-clearance concerns"", ""Low route confidence"", ""Narrow fractured corridor"", ""Sharp rocks posing wheel damage risk"", ""Blind turns limiting hazard visibility"", ""Moderate slope increasing traversal risk"", ""Battery level at 38% limiting margin""]",0.333,0.0,0.0,0.0,0.143,0.333,0.2,6.0,2.0,0.333,False,4.0,2.0,7.063,592.0,"The high-value mineral vein offers strong science value, but the current approach path presents multiple mobility hazards and repeated autonomous navigation warnings. Continuing through a narrow fractured corridor with sharp rocks, blind turns, uncertain wheel clearance, and low route confidence creates elevated risk to rover mobility and mission continuity. Battery remains sufficient for a controlled alternate-path search, making rerouting preferable to stopping or awaiting human review unless no safer path is found.",0.84
MR-080,2,multi_agent_orchestration,gpt-5.5,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""broken bedrock ledge network with high-centering and wheel-damage risk"", ""narrow channels with limited maneuverability and escape options"", ""terrain ambiguity increasing autonomous navigation error risk"", ""13-degree slope with slip or stability concerns near ledges"", ""20-minute communication delay limiting timely intervention"", ""battery level at 48% reducing operational margin"", ""elevated wheel temperature at 58\u00b0C requiring monitoring"", ""increased consequence of autonomous mistake near fractured outcrop""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,False,5.0,3.0,40.379,3546.0,"All specialists assess the situation as high risk. While several recommend proceeding only under conservative constraints, the terrain report emphasizes avoiding autonomous entry into the ledge-channel network if any safer option exists. To preserve science value while reducing mobility risk, the safest mission-valid choice is to reroute toward a verified safe standoff or alternate approach corridor rather than directly proceeding into ambiguous narrow terrain. Remote imaging and spectroscopy should be prioritized from the safer position, with closer approach deferred until terrain confidence improves or human review confirms a safe path.",0.84
MR-092,2,multi_agent_orchestration,gpt-5.5,request_human_review,reroute,False,"[""terrain model uncertainty"", ""blind turn"", ""limited escape path""]","[""24-minute communication delay limits timely human intervention"", ""terrain ambiguity increases autonomous navigation risk"", ""15-degree slope increases slip, rollback, and stability risk"", ""broken bedrock ledges create high-centering and chassis-strike hazards"", ""narrow channels limit maneuverability and escape options"", ""sharp or irregular rock edges may damage wheels"", ""traction variability from fractured bedrock and loose channel debris"", ""48% battery level reduces margin for detours, delays, or recovery actions"", ""wheel temperature at 58\u00b0C indicates elevated thermal load""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,5.0,4.0,34.616,3462.0,"Specialists agree the science target has value, but the dominant hazard is mobility risk in the broken ledge-and-channel terrain under a long communication delay. The mission planner supports a conservative staged approach, while the risk, telemetry, and terrain assessments rate the combined risk as high. The terrain report is the most restrictive because limited escape routes, high-centering risk, and wheel-damage hazards could create an unrecoverable condition if autonomous navigation fails. To preserve mission value while reducing risk, the rover should not proceed directly through the ledge network. It should reroute toward a safer standoff approach if available, using short low-speed segments, frequent hazard imaging, slip checks, thermal monitoring, and predefined abort points. Close approach or contact science should be deferred until safer access is confirmed or ground review is available.",0.82
MR-096,2,single_agent,gpt-5.5,request_human_review,reroute,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""narrow fractured corridor"", ""sharp rocks posing wheel damage risk"", ""blind turns limiting hazard detection"", ""uncertain wheel clearance"", ""19-degree slope increasing traction and stability risk"", ""moderate battery level limiting recovery margin"", ""20-minute communication delay increasing consequence of autonomous error""]",0.333,0.0,0.0,0.0,0.143,0.333,0.2,6.0,2.0,0.333,False,4.0,2.0,7.326,646.0,"The science target is high value, but the current approach route presents multiple compounding mobility hazards, including sharp rocks, limited visibility, uncertain clearance, and a significant slope. With only 38% battery and a 20-minute communication delay, an autonomous mistake could threaten rover mobility and mission continuity. The safest option that still preserves the science objective is to avoid the hazardous corridor and seek a safer approach path.",0.84
MR-096,2,multi_agent_orchestration,gpt-5.5,request_human_review,reroute,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""Narrow fractured corridor with sharp rocks and uncertain wheel clearance"", ""Blind turns reducing path visibility and increasing entrapment or collision risk"", ""19-degree slope increasing slip, traction-loss, and rollover-margin concerns"", ""Battery level at 38% reducing traverse and recovery contingency margin"", ""20-minute communication delay limiting timely ground intervention"", ""Terrain ambiguity increasing autonomous navigation error risk"", ""Elevated wheel temperature indicating possible drivetrain stress during difficult traversal"", ""Moderate radiation level requiring continued monitoring""]",0.333,0.0,0.0,0.0,0.125,0.333,0.182,7.0,2.0,0.333,False,4.0,3.0,37.788,3528.0,"Specialists broadly agree that the corridor presents high operational risk. The mission planner supports only a cautious staged approach because the mineral vein has high science value, but the risk, telemetry, and terrain assessments identify limited recovery margin, ambiguous geometry, sharp rocks, blind turns, slope, and delayed communications as compounding hazards. The safest action that preserves mission value is to avoid committing to the narrow fractured corridor now and reroute toward a safer approach or conservative standoff waypoint for imaging and later reassessment. This retains the possibility of spectrometer analysis while reducing the chance of wheel damage, entrapment, or an unrecoverable autonomous navigation error.",0.84
MR-002,3,multi_agent_orchestration,gpt-5.5,reroute,pause,False,"[""loose sand"", ""steep slope"", ""wheel overheating""]","[""Loose sand drift with poor traction and visible slip marks"", ""Elevated wheel slip indicating risk of sinkage or embedding"", ""18-degree crater-rim slope increasing immobilization and stability risk"", ""Rising actuator and wheel temperature indicating drivetrain thermal stress"", ""Battery level at 34% limiting recovery and operational margin"", ""14-minute communication delay reducing timely intervention capability""]",0.333,0.0,0.0,0.0,0.167,0.333,0.222,5.0,2.0,0.333,False,3.0,2.0,40.029,3684.0,"All specialist reports agree that continuing directly toward the crater rim is unsafe under current conditions. The main conflict is whether to classify the immediate response as pause, reroute, or human review. The safest immediate action is to pause: stop further high-torque driving, hold position if stable, allow actuators and wheels to cool, conserve battery, capture terrain and wheel imagery, and downlink telemetry. A reroute is likely needed afterward, preferably toward firmer or lower-slope terrain, but attempting any maneuver before thermal and traction reassessment could increase embedding or hardware-damage risk. Human review should be requested as part of the pause due to the communication delay and high mobility risk, while partial panoramic imagery from the current location may preserve some science value.",0.9
MR-004,3,single_agent,gpt-5.5,request_human_review,reroute,False,"[""sharp rocks"", ""wheel damage risk"", ""long communication delay""]","[""multiple wheel-clearance warnings"", ""fractured bedrock"", ""sharp embedded rocks"", ""narrow passable channels"", ""moderate terrain slope""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,False,4.0,1.0,5.265,555.0,"The rover is near a high-priority science target, but repeated wheel-clearance warnings on fractured bedrock with sharp embedded rocks indicate elevated mobility and wheel-damage risk. Battery level is sufficient and radiation is not a limiting factor, so the best option is to preserve mission continuity by selecting a safer approach path rather than stopping or proceeding through the current hazard field.",0.86
MR-006,3,multi_agent_orchestration,gpt-5.5,pause,request_human_review,False,"[""elevated radiation"", ""dust opacity""]","[""Sharply increasing radiation level"", ""Rising regional dust opacity over multiple sols"", ""Potential visibility degradation affecting imaging and navigation"", ""Moderate battery reserve at 46% with possible reduced solar charging during dust activity"", ""16-minute communication delay limiting timely intervention"", ""Possible dust contamination of arm-mounted camera optics"", ""Potential traction reduction from dust deposition despite otherwise stable 6-degree terrain""]",0.5,0.0,0.0,0.0,0.143,0.5,0.222,6.0,1.0,0.5,False,5.0,1.0,40.729,3582.0,"Specialist reports agree that rover health and local terrain are currently acceptable, but the dominant risk is the rapidly worsening environmental trend: elevated radiation, increasing dust opacity, possible visibility loss, and moderate battery margin. The terrain_agent's cautious proceed recommendation is outweighed by the mission_planner and risk_agent concerns because the planned activity involves arm-mounted close inspection, which could suffer from dust-contaminated optics and would add operational complexity during degraded conditions. Rerouting does not address the regional dust and radiation hazard. The safest mission-preserving decision is to hold off on full arm deployment, maintain a conservative stationary posture, continue low-power environmental monitoring, and obtain human review before committing to extended arm operations or a shortened inspection sequence.",0.85
MR-008,3,multi_agent_orchestration,gpt-5.5,request_human_review,reroute,False,"[""steep slope"", ""shadowed rocks"", ""wheel overheating"", ""uncertain exit route"", ""long communication delay""]","[""low terrain model confidence"", ""narrow gully entrance limiting maneuverability"", ""shadowed rocks reducing obstacle detection confidence"", ""steep 22-degree cross-slope with slip or rollover risk"", ""uncertain exit route with entrapment or recovery risk"", ""potential loose regolith or rock hazards"", ""24-minute communication delay limiting real-time intervention"", ""elevated wheel temperature of 72\u00b0C indicating mobility stress"", ""moderate battery reserve of 52% reducing contingency margin""]",0.4,0.0,0.0,0.0,0.222,0.4,0.286,7.0,3.0,0.4,False,3.0,4.0,34.092,3470.0,"All specialist agents assess the current gully entry as high risk. The science objective has high value, but the combination of low terrain confidence, steep cross-slope, narrow and shadowed terrain, uncertain exit path, delayed communications, elevated wheel temperature, and only moderate battery margin makes autonomous entry unsafe. The only minor conflict is between holding position versus a very limited reconnaissance move; to preserve mission value while reducing mobility risk, the safest acceptable choice is to avoid entering the gully and reroute to a validated safer standoff or alternate approach for imaging and remote spectroscopy before any descent is considered.",0.8
MR-033,3,multi_agent_orchestration,gpt-5.5,reroute,proceed,False,"[""sand ripples"", ""moderate slope""]","[""Moderate 51% battery margin may be reduced by the longer traverse"", ""11-minute communication delay limits real-time intervention"", ""Degrading lighting conditions may reduce navigation, imaging quality, and science return"", ""13-degree slope increases slip risk"", ""Rippled drift field presents potential wheel sinkage, reduced traction, high-centering, and increased wheel load over ripple crests"", ""Wheel temperature at 55\u00b0C is elevated and requires monitoring during extended driving""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,False,3.0,3.0,38.408,3250.0,"Specialist reports are consistent: the longer route along the bedrock shoulder is safer than entering the rippled drift field and preserves progress toward the clay-bearing exposure. No specialist recommended stopping or human review at the current state. The main tradeoff is mission timing and battery margin versus mobility safety; the safer path reduces traction and sinkage risk enough to justify continued traverse, provided autonomous safeguards are active. Proceed conservatively with predefined checkpoints for battery, wheel temperature, slip, sinkage, and illumination. Stop and request human review if battery reserve thresholds are approached, wheel temperature rises abnormally, traction degrades, or lighting becomes insufficient for safe navigation.",0.84
MR-037,3,multi_agent_orchestration,gpt-5.5,reroute,proceed,False,"[""dust-covered ground"", ""unstable edge""]","[""17-degree uphill grade increasing torque demand and slip risk"", ""Sharper cross-slope ahead with side-slip and stability concerns"", ""Mixed sand-and-gravel terrain with variable traction and possible loose sand patches"", ""Elevated wheel temperature at 67 requiring thermal monitoring"", ""Moderate battery margin for the longer traverse"", ""15-minute communication delay limiting real-time intervention"", ""Unknown final approach geometry near the sulfate-bearing bench""]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,False,4.0,3.0,39.161,3221.0,"All specialist reports agree the longer safer path has improved traction confidence and is preferable to shorter or unplanned alternatives. The science objective has high value, battery is adequate at 63%, and radiation is low. However, mobility and operations risk remain medium due to the 17-degree uphill trend, sharper cross-slope, variable sand-and-gravel traction, elevated wheel temperature, and communication latency. The safest mission-preserving choice is to proceed on the already identified safer route using conservative drive segments, reduced speed and duty cycle, periodic slip/tilt/thermal checks, and defined pause thresholds before the final bench approach if traction, tilt, slope, wheel temperature, or energy reserve margins degrade.",0.83
MR-040,3,multi_agent_orchestration,gpt-5.5,reroute,pause,False,"[""traction loss risk"", ""embedded rocks""]","[""Intermittent wheel slip spikes near current heading"", ""Soft regolith pockets causing traction loss"", ""Moderate 12-degree slope increasing slip risk"", ""Embedded rocks causing obstacle and wheel/wear hazards"", ""Elevated wheel temperature indicating possible drivetrain stress"", ""11-minute communication delay limiting real-time intervention"", ""Moderate battery reserve limiting extended recovery options""]",0.5,0.0,0.0,0.0,0.143,0.5,0.222,6.0,1.0,0.5,False,3.0,3.0,35.982,3229.0,"Specialists agree the primary concern is mobility risk from intermittent slip on a moderately sloped, soft-regolith channel floor. Terrain analysis allows cautious proceeding, but mission planning, telemetry, and risk assessments favor pausing or reassessing before further traverse. Given the elevated wheel temperature and communication delay, continuing directly on the current heading would unnecessarily increase entrapment or drivetrain risk. The safest mission-preserving choice is to pause now for local imaging, wheel-soil assessment, wheel-temperature trend checks, and a short low-speed traction test. If traction is acceptable, subsequent commands should use a conservative reroute or adjusted heading toward a safe intermediate viewpoint rather than an immediate direct drive to the ridge overlook.",0.85
